"ing","ingName","prodCode","prodDesc","prodTTY"
"2670","Codeine","996661","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution [Notuss DC]","SBD"
"2670","Codeine","996208","Codeine Phosphate 4 MG/ML / Guaifenesin 40 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [KG-Fed Expectorant]","SBD"
"2670","Codeine","996251","Codeine Phosphate 4 MG/ML / Guaifenesin 40 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [Nucodine Expectorant]","SBD"
"2670","Codeine","996255","Codeine Phosphate 4 MG/ML / Guaifenesin 40 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [Nucofed Expectorant]","SBD"
"2670","Codeine","996667","Codeine Phosphate 4 MG/ML / Guaifenesin 40 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [Nucotuss]","SBD"
"2670","Codeine","997295","Codeine Phosphate 60 MG Disintegrating Oral Tablet","SCD"
"2670","Codeine","1085618","Codeine Phosphate 4 MG/ML / Guaifenesin 40 MG/ML Oral Solution [Allfen CDX]","SBD"
"2670","Codeine","996665","Codeine Phosphate 4 MG/ML / Guaifenesin 40 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [Deconsal C]","SBD"
"2670","Codeine","996670","Codeine Phosphate 4 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [Cycofed]","SBD"
"2670","Codeine","996673","Codeine Phosphate 4 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [Gencofed]","SBD"
"2670","Codeine","996675","Codeine Phosphate 4 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [KG-Fed]","SBD"
"2670","Codeine","996677","Codeine Phosphate 4 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [Nucodine]","SBD"
"2670","Codeine","996679","Codeine Phosphate 4 MG/ML / Pseudoephedrine Hydrochloride 12 MG/ML Oral Solution [Nucofed]","SBD"
"2670","Codeine","996732","Codeine Phosphate 4.56 MG/ML Oral Solution","SCD"
"2670","Codeine","997290","Codeine Phosphate 4 MG/ML / Guaifenesin 40 MG/ML Oral Solution","SCD"
"2670","Codeine","1792707","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML Oral Solution","SCD"
"2670","Codeine","1147828","Codeine Phosphate 2 MG/ML / iodinated glycerol 6 MG/ML Oral Solution","SCD"
"2670","Codeine","996531","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML / Phenylpropanolamine 2.5 MG/ML Oral Solution [Chemdal Expectorant]","SBD"
"2670","Codeine","996535","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML / Phenylpropanolamine 2.5 MG/ML Oral Solution [Codegest]","SBD"
"2670","Codeine","996544","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML / Phenylpropanolamine 2.5 MG/ML Oral Solution [Naldecon CX]","SBD"
"2670","Codeine","995832","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML / Phenylpropanolamine 2.5 MG/ML Oral Solution [Quindal Solution]","SBD"
"2670","Codeine","755140","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Tussi Organidin]","SBD"
"2670","Codeine","996548","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML / Phenylpropanolamine 2.5 MG/ML Oral Solution [Triaminic Expectorant with Codeine]","SBD"
"2670","Codeine","996497","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Romilar AC]","SBD"
"2670","Codeine","995483","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML Oral Solution","SCD"
"2670","Codeine","996550","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML Oral Solution [Diabetic Tussin C]","SBD"
"2670","Codeine","997398","Codeine Phosphate 2 MG/ML Oral Solution","SCD"
"2670","Codeine","995485","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML Oral Solution [Tusso C]","SBD"
"2670","Codeine","996650","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Triacin C]","SBD"
"2670","Codeine","996514","Codeine Phosphate 2 MG/ML / Guaifenesin 60 MG/ML Oral Solution [Tussi Organidin]","SBD"
"2670","Codeine","996546","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML / Phenylpropanolamine 2.5 MG/ML Oral Solution [Statuss]","SBD"
"2670","Codeine","582337","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Guaitussin AC]","SBD"
"2670","Codeine","995932","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Brontex]","SBD"
"2670","Codeine","995956","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Cheracol with Codeine]","SBD"
"2670","Codeine","995872","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Cheratussin]","SBD"
"2670","Codeine","996283","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Codafen]","SBD"
"2670","Codeine","996450","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Duraganidin NR]","SBD"
"2670","Codeine","995828","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML / Phenylpropanolamine 2.5 MG/ML Oral Solution","SCD"
"2670","Codeine","996460","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Guaifen AC]","SBD"
"2670","Codeine","996512","Codeine Phosphate 2 MG/ML / Guaifenesin 60 MG/ML Oral Solution","SCD"
"2670","Codeine","996462","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Guiatuss AC]","SBD"
"2670","Codeine","996466","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Halotussin AC]","SBD"
"2670","Codeine","996481","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Mytussin AC]","SBD"
"2670","Codeine","996484","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Robafen AC]","SBD"
"2670","Codeine","996488","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Robichem AC]","SBD"
"2670","Codeine","996495","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Robitussin AC]","SBD"
"2670","Codeine","996456","Codeine Phosphate 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Guai-Co]","SBD"
"2670","Codeine","991486","Codeine Phosphate 2 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution","SCD"
"2670","Codeine","996648","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Pseudodine C]","SBD"
"2670","Codeine","996646","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Aprodine with Codeine]","SBD"
"2670","Codeine","996644","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Allerfrin with Codeine]","SBD"
"2670","Codeine","996642","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Actifed with Codeine]","SBD"
"2670","Codeine","996640","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution","SCD"
"2670","Codeine","996636","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 6 MG/ML / Pyrilamine Maleate 3 MG/ML Oral Solution","SCD"
"2670","Codeine","1043650","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 3 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution [Poly Hist NC]","SBD"
"2670","Codeine","997272","Codeine Phosphate 2 MG/ML / Pseudoephedrine Hydrochloride 3 MG/ML / Triprolidine Hydrochloride 0.25 MG/ML Oral Solution","SCD"
"2670","Codeine","996552","Codeine Phosphate 2 MG/ML / Guaifenesin 40 MG/ML Oral Solution [ExeClear-C]","SBD"
"2670","Codeine","991488","Codeine Phosphate 2 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution [Pentazine with Codeine]","SBD"
"2670","Codeine","998199","Codeine Phosphate 2 MG/ML / Pheniramine 2.67 MG/ML / Phenylephrine Hydrochloride 0.834 MG/ML / sodium citrate 16.7 MG/ML Oral Solution","SCD"
"2670","Codeine","993067","Codeine Phosphate 2 MG/ML / Phenylpropanolamine 1 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution","SCD"
"2670","Codeine","996629","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 2 MG/ML Oral Solution [Notuss PE]","SBD"
"2670","Codeine","996627","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 2 MG/ML Oral Solution","SCD"
"2670","Codeine","996759","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution [M-Phen]","SBD"
"2670","Codeine","1147842","Codeine Phosphate 2 MG/ML / Pheniramine Maleate 2.67 MG/ML / Phenylephrine Hydrochloride 0.834 MG/ML Oral Solution","SCD"
"2670","Codeine","993066","Codeine Phosphate 2 MG/ML / Phenylephrine 1 MG/ML / Promethazine Hydrochloride 1 MG/ML Oral Solution","SCD"
"2670","Codeine","991502","Codeine Phosphate 2 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution [Phenergan with Codeine]","SBD"
"2670","Codeine","996757","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution","SCD"
"2670","Codeine","1661325","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 2 MG/ML / Triprolidine Hydrochloride 0.5 MG/ML Oral Solution [Histex AC]","SBD"
"2670","Codeine","1113390","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution [Pentazine VC]","SBD"
"2670","Codeine","1113392","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Promethazine Hydrochloride 1.25 MG/ML Oral Solution [Phenergan VC with Codeine]","SBD"
"2670","Codeine","996623","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1.5 MG/ML Oral Solution [Ala-Hist AC]","SBD"
"2670","Codeine","1661319","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 2 MG/ML / Triprolidine Hydrochloride 0.5 MG/ML Oral Solution","SCD"
"2670","Codeine","996580","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Pyrilamine Maleate 1 MG/ML Oral Solution","SCD"
"2670","Codeine","996621","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1.5 MG/ML Oral Solution","SCD"
"2670","Codeine","996601","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Pyrilamine Maleate 1.67 MG/ML Oral Solution [Dicomal-PH]","SBD"
"2670","Codeine","996590","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Pyrilamine Maleate 1.67 MG/ML Oral Solution [Codimal PH]","SBD"
"2670","Codeine","996588","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Pyrilamine Maleate 1.67 MG/ML Oral Solution","SCD"
"2670","Codeine","996584","Codeine Phosphate 2 MG/ML / Phenylephrine Hydrochloride 1 MG/ML / Pyrilamine Maleate 1 MG/ML Oral Solution [Zotex C]","SBD"
"195085","efavirenz","1088481","efavirenz 200 MG Oral Tablet","SCD"
"195085","efavirenz","349477","efavirenz 600 MG Oral Tablet","SCD"
"195085","efavirenz","2043464","efavirenz 600 MG / Lamivudine 300 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet [Symfi]","SBD"
"195085","efavirenz","864661","efavirenz 600 MG / Lamivudine 300 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet","SCD"
"195085","efavirenz","643070","efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet [Atripla]","SBD"
"195085","efavirenz","643066","efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet","SCD"
"195085","efavirenz","213392","efavirenz 50 MG Oral Capsule [Sustiva]","SBD"
"195085","efavirenz","205292","efavirenz 50 MG Oral Capsule","SCD"
"195085","efavirenz","2001430","efavirenz 400 MG / Lamivudine 300 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet [Symfi]","SBD"
"195085","efavirenz","2001424","efavirenz 400 MG / Lamivudine 300 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet","SCD"
"195085","efavirenz","402008","efavirenz 30 MG/ML Oral Solution","SCD"
"195085","efavirenz","205290","efavirenz 200 MG Oral Capsule","SCD"
"195085","efavirenz","213390","efavirenz 200 MG Oral Capsule [Sustiva]","SBD"
"195085","efavirenz","352143","efavirenz 600 MG Oral Tablet [Sustiva]","SBD"
"195085","efavirenz","213391","efavirenz 100 MG Oral Capsule [Sustiva]","SBD"
"195085","efavirenz","205291","efavirenz 100 MG Oral Capsule","SCD"
"195085","efavirenz","432363","efavirenz 300 MG Oral Tablet","SCD"
"321988","Escitalopram","351249","Escitalopram 5 MG Oral Tablet","SCD"
"321988","Escitalopram","404408","Escitalopram 5 MG Oral Tablet [Lexapro]","SBD"
"321988","Escitalopram","352273","Escitalopram 20 MG Oral Tablet [Lexapro]","SBD"
"321988","Escitalopram","351250","Escitalopram 20 MG Oral Tablet","SCD"
"321988","Escitalopram","352272","Escitalopram 10 MG Oral Tablet [Lexapro]","SBD"
"321988","Escitalopram","349332","Escitalopram 10 MG Oral Tablet","SCD"
"321988","Escitalopram","404420","Escitalopram 1 MG/ML Oral Solution [Lexapro]","SBD"
"321988","Escitalopram","351285","Escitalopram 1 MG/ML Oral Solution","SCD"
"51499","irinotecan","1726333","15 ML Irinotecan hydrochloride 20 MG/ML Injection","SCD"
"51499","irinotecan","1726319","2 ML Irinotecan hydrochloride 20 MG/ML Injection","SCD"
"51499","irinotecan","1726321","2 ML Irinotecan hydrochloride 20 MG/ML Injection [Camptosar]","SBD"
"51499","irinotecan","1726492","25 ML Irinotecan hydrochloride 20 MG/ML Injection","SCD"
"51499","irinotecan","1726324","5 ML Irinotecan hydrochloride 20 MG/ML Injection","SCD"
"51499","irinotecan","1726325","5 ML Irinotecan hydrochloride 20 MG/ML Injection [Camptosar]","SBD"
"51499","irinotecan","1726322","Irinotecan hydrochloride 20 MG/ML Injection","SCD"
"51499","irinotecan","1726323","Irinotecan hydrochloride 20 MG/ML Injection [Camptosar]","SBD"
"51499","irinotecan","1726335","15 ML Irinotecan hydrochloride 20 MG/ML Injection [Camptosar]","SBD"
"103","mercaptopurine","1536484","mercaptopurine 20 MG/ML Oral Suspension","SCD"
"103","mercaptopurine","199766","mercaptopurine 10 MG Oral Tablet","SCD"
"103","mercaptopurine","1536490","mercaptopurine 20 MG/ML Oral Suspension [Purixan]","SBD"
"103","mercaptopurine","197931","mercaptopurine 50 MG Oral Tablet","SCD"
"103","mercaptopurine","206788","mercaptopurine 50 MG Oral Tablet [Purinethol]","SBD"
"7531","Nortriptyline","209464","Nortriptyline 2 MG/ML Oral Solution [Pamelor]","SBD"
"7531","Nortriptyline","317136","Nortriptyline 25 MG Oral Capsule","SCD"
"7531","Nortriptyline","748775","Nortriptyline 75 MG Oral Tablet","SCD"
"7531","Nortriptyline","209391","Nortriptyline 75 MG Oral Capsule [Pamelor]","SBD"
"7531","Nortriptyline","198047","Nortriptyline 75 MG Oral Capsule","SCD"
"7531","Nortriptyline","209350","Nortriptyline 50 MG Oral Capsule [Pamelor]","SBD"
"7531","Nortriptyline","198046","Nortriptyline 50 MG Oral Capsule","SCD"
"7531","Nortriptyline","249570","Nortriptyline 40 MG Oral Tablet","SCD"
"7531","Nortriptyline","249835","Nortriptyline 40 MG / Perphenazine 2 MG Oral Tablet","SCD"
"7531","Nortriptyline","104823","Nortriptyline 25 MG Oral Tablet [Aventyl]","SBD"
"7531","Nortriptyline","199406","Nortriptyline 25 MG Oral Tablet","SCD"
"7531","Nortriptyline","209339","Nortriptyline 25 MG Oral Capsule [Pamelor]","SBD"
"7531","Nortriptyline","312036","Nortriptyline 2 MG/ML Oral Solution","SCD"
"7531","Nortriptyline","1100384","Nortriptyline 25 MG Oral Capsule [Aventyl]","SBD"
"7531","Nortriptyline","865143","Fluphenazine Hydrochloride 0.5 MG / Nortriptyline 10 MG Oral Tablet","SCD"
"7531","Nortriptyline","250565","Nortriptyline 20 MG / Perphenazine 2 MG Oral Tablet","SCD"
"7531","Nortriptyline","1100366","Nortriptyline 2 MG/ML Oral Solution [Aventyl]","SBD"
"7531","Nortriptyline","104822","Nortriptyline 10 MG Oral Tablet [Aventyl]","SBD"
"7531","Nortriptyline","199283","Nortriptyline 10 MG Oral Tablet","SCD"
"7531","Nortriptyline","209329","Nortriptyline 10 MG Oral Capsule [Pamelor]","SBD"
"7531","Nortriptyline","1100363","Nortriptyline 10 MG Oral Capsule [Aventyl]","SBD"
"7531","Nortriptyline","198045","Nortriptyline 10 MG Oral Capsule","SCD"
"7531","Nortriptyline","250682","Nortriptyline 10 MG / Perphenazine 2 MG Oral Tablet","SCD"
"7531","Nortriptyline","865146","Fluphenazine Hydrochloride 1.5 MG / Nortriptyline 30 MG Oral Tablet","SCD"
"7531","Nortriptyline","583239","Nortriptyline 25 MG Oral Capsule [Notriptyline]","SBD"
"26225","Ondansetron","312084","Ondansetron 24 MG Oral Tablet","SCD"
"26225","Ondansetron","212447","Ondansetron 0.8 MG/ML Oral Solution [Zofran]","SBD"
"26225","Ondansetron","104897","Ondansetron 2 MG/ML Injectable Solution [Zofran]","SBD"
"26225","Ondansetron","387067","Ondansetron 2.5 MG/ML Injectable Solution","SCD"
"26225","Ondansetron","1360231","Ondansetron 2 MG/ML Prefilled Syringe","SCD"
"26225","Ondansetron","1740468","Ondansetron 2 MG/ML Injection","SCD"
"26225","Ondansetron","545855","Ondansetron 2.5 MG/ML Injectable Solution [Zofran]","SBD"
"26225","Ondansetron","312085","Ondansetron 0.8 MG/ML Oral Solution","SCD"
"26225","Ondansetron","283504","Ondansetron 2 MG/ML Injectable Solution","SCD"
"26225","Ondansetron","153428","Ondansetron 16 MG Rectal Suppository [Zofran]","SBD"
"26225","Ondansetron","692695","Ondansetron 16 MG Oral Tablet","SCD"
"26225","Ondansetron","421989","Ondansetron 1 MG/ML Oral Suspension","SCD"
"26225","Ondansetron","261302","Ondansetron 24 MG Oral Tablet [Zofran]","SBD"
"26225","Ondansetron","104896","Ondansetron 8 MG Oral Tablet [Zofran]","SBD"
"26225","Ondansetron","250587","Ondansetron 16 MG Rectal Suppository","SCD"
"26225","Ondansetron","876693","Ondansetron 8 MG Disintegrating Oral Tablet [Zofran]","SBD"
"26225","Ondansetron","312083","50 ML Ondansetron 0.64 MG/ML Injection","SCD"
"26225","Ondansetron","1314133","2 ML Ondansetron 2 MG/ML Prefilled Syringe","SCD"
"26225","Ondansetron","1740467","2 ML Ondansetron 2 MG/ML Injection","SCD"
"26225","Ondansetron","252538","Ondansetron 8 MG/ML Injectable Solution","SCD"
"26225","Ondansetron","312087","Ondansetron 8 MG Disintegrating Oral Tablet","SCD"
"26225","Ondansetron","998032","Ondansetron 8 MG Oral Strip [Zuplenz]","SBD"
"26225","Ondansetron","1740465","Ondansetron 0.64 MG/ML Injection","SCD"
"26225","Ondansetron","541619","Ondansetron 30 MG Oral Tablet","SCD"
"26225","Ondansetron","104895","Ondansetron 4 MG Oral Tablet [Zofran]","SBD"
"26225","Ondansetron","198052","Ondansetron 4 MG Oral Tablet","SCD"
"26225","Ondansetron","998035","Ondansetron 4 MG Oral Strip [Zuplenz]","SBD"
"26225","Ondansetron","998033","Ondansetron 4 MG Oral Strip","SCD"
"26225","Ondansetron","876690","Ondansetron 4 MG Disintegrating Oral Tablet [Zofran]","SBD"
"26225","Ondansetron","104894","Ondansetron 4 MG Disintegrating Oral Tablet","SCD"
"26225","Ondansetron","312086","Ondansetron 8 MG Oral Tablet","SCD"
"26225","Ondansetron","998028","Ondansetron 8 MG Oral Strip","SCD"
"32937","Paroxetine","1738527","Paroxetine mesylate 40 MG Oral Tablet","SCD"
"32937","Paroxetine","211700","Paroxetine Hydrochloride 40 MG Oral Tablet [Paxil]","SBD"
"32937","Paroxetine","1738523","Paroxetine mesylate 30 MG Oral Tablet","SCD"
"32937","Paroxetine","541662","Paroxetine mesylate 20 MG Oral Tablet [Pexeva]","SBD"
"32937","Paroxetine","1738519","Paroxetine mesylate 20 MG Oral Tablet","SCD"
"32937","Paroxetine","541660","Paroxetine mesylate 10 MG Oral Tablet [Pexeva]","SBD"
"32937","Paroxetine","1738515","Paroxetine mesylate 10 MG Oral Tablet","SCD"
"32937","Paroxetine","541664","Paroxetine mesylate 30 MG Oral Tablet [Pexeva]","SBD"
"32937","Paroxetine","1738511","Paroxetine Hydrochloride 40 MG Oral Tablet","SCD"
"32937","Paroxetine","828451","Paroxetine Hydrochloride 37.5 MG Extended Release Oral Tablet [Paxil]","SBD"
"32937","Paroxetine","562815","Paroxetine Hydrochloride 37.5 MG Extended Release Oral Tablet","SCD"
"32937","Paroxetine","207350","Paroxetine Hydrochloride 30 MG Oral Tablet [Paxil]","SBD"
"32937","Paroxetine","1738503","Paroxetine Hydrochloride 30 MG Oral Tablet","SCD"
"32937","Paroxetine","828448","Paroxetine Hydrochloride 25 MG Extended Release Oral Tablet [Paxil]","SBD"
"32937","Paroxetine","207349","Paroxetine Hydrochloride 20 MG Oral Tablet [Paxil]","SBD"
"32937","Paroxetine","541666","Paroxetine mesylate 40 MG Oral Tablet [Pexeva]","SBD"
"32937","Paroxetine","562791","Paroxetine Hydrochloride 25 MG Extended Release Oral Tablet","SCD"
"32937","Paroxetine","1738808","24 HR Paroxetine Hydrochloride 37.5 MG Extended Release Oral Tablet [Paxil]","SBD"
"32937","Paroxetine","1738803","24 HR Paroxetine Hydrochloride 12.5 MG Extended Release Oral Tablet","SCD"
"32937","Paroxetine","1738495","Paroxetine Hydrochloride 20 MG Oral Tablet","SCD"
"32937","Paroxetine","1738805","24 HR Paroxetine Hydrochloride 25 MG Extended Release Oral Tablet","SCD"
"32937","Paroxetine","1738804","24 HR Paroxetine Hydrochloride 12.5 MG Extended Release Oral Tablet [Paxil]","SBD"
"32937","Paroxetine","1738807","24 HR Paroxetine Hydrochloride 37.5 MG Extended Release Oral Tablet","SCD"
"32937","Paroxetine","1430122","Paroxetine mesylate 7.5 MG Oral Capsule","SCD"
"32937","Paroxetine","1738483","Paroxetine Hydrochloride 10 MG Oral Tablet","SCD"
"32937","Paroxetine","211699","Paroxetine Hydrochloride 10 MG Oral Tablet [Paxil]","SBD"
"32937","Paroxetine","562790","Paroxetine Hydrochloride 12.5 MG Extended Release Oral Tablet","SCD"
"32937","Paroxetine","828446","Paroxetine Hydrochloride 12.5 MG Extended Release Oral Tablet [Paxil]","SBD"
"32937","Paroxetine","312242","Paroxetine Hydrochloride 2 MG/ML Oral Suspension","SCD"
"32937","Paroxetine","213291","Paroxetine Hydrochloride 2 MG/ML Oral Suspension [Paxil]","SBD"
"32937","Paroxetine","1430128","Paroxetine mesylate 7.5 MG Oral Capsule [Brisdelle]","SBD"
"32937","Paroxetine","1738806","24 HR Paroxetine Hydrochloride 25 MG Extended Release Oral Tablet [Paxil]","SBD"
"8183","Phenytoin","415732","Phenytoin 7 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","201745","Phenytoin sodium 100 MG Oral Capsule [Epanutin]","SBD"
"8183","Phenytoin","105008","Phenytoin sodium 100 MG Oral Tablet [Pentran]","SBD"
"8183","Phenytoin","855677","Phenytoin sodium 100 MG Oral Capsule [Di-Phen]","SBD"
"8183","Phenytoin","855859","Phenytoin sodium 100 MG Oral Capsule [Dilantin]","SBD"
"8183","Phenytoin","855675","Phenytoin sodium 100 MG Oral Capsule","SCD"
"8183","Phenytoin","855673","Phenytoin sodium 100 MG Extended Release Oral Capsule [Dilantin]","SBD"
"8183","Phenytoin","855671","Phenytoin sodium 100 MG Extended Release Oral Capsule","SCD"
"8183","Phenytoin","415557","Phenytoin 9 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","415566","Phenytoin 6 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","246477","Phenytoin 7.5 MG/ML Oral Suspension","SCD"
"8183","Phenytoin","562046","Phenytoin 50 MG Oral Tablet","SCD"
"8183","Phenytoin","1313888","Phenytoin 6 MG/ML Oral Suspension","SCD"
"8183","Phenytoin","105007","Phenytoin 50 MG Oral Tablet [Pentran]","SBD"
"8183","Phenytoin","855863","Phenytoin sodium 200 MG Extended Release Oral Capsule [Phenytek]","SBD"
"8183","Phenytoin","415734","Phenytoin 8 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","855875","Phenytoin sodium 300 MG Extended Release Oral Capsule [Phenytek]","SBD"
"8183","Phenytoin","855922","Phenobarbital 30 MG / Phenytoin sodium 100 MG Oral Capsule","SCD"
"8183","Phenytoin","1313887","Phenytoin 50 MG Chewable Tablet [Dilantin]","SBD"
"8183","Phenytoin","855861","Phenytoin sodium 200 MG Extended Release Oral Capsule","SCD"
"8183","Phenytoin","855936","Phenytoin sodium 25 MG Oral Capsule","SCD"
"8183","Phenytoin","855869","Phenytoin sodium 30 MG Extended Release Oral Capsule","SCD"
"8183","Phenytoin","855871","Phenytoin sodium 30 MG Extended Release Oral Capsule [Dilantin]","SBD"
"8183","Phenytoin","201743","Phenytoin sodium 25 MG Oral Capsule [Epanutin]","SBD"
"8183","Phenytoin","855873","Phenytoin sodium 300 MG Extended Release Oral Capsule","SCD"
"8183","Phenytoin","855955","Phenytoin sodium 90 MG Oral Capsule","SCD"
"8183","Phenytoin","855945","Phenytoin sodium 300 MG Oral Capsule","SCD"
"8183","Phenytoin","201746","Phenytoin sodium 300 MG Oral Capsule [Epanutin]","SBD"
"8183","Phenytoin","855946","Phenytoin sodium 50 MG Oral Capsule","SCD"
"8183","Phenytoin","201744","Phenytoin sodium 50 MG Oral Capsule [Epanutin]","SBD"
"8183","Phenytoin","1359721","Phenytoin sodium 50 MG/ML Cartridge","SCD"
"8183","Phenytoin","1670352","Phenytoin sodium 50 MG/ML Injection","SCD"
"8183","Phenytoin","855940","Phenytoin sodium 30 MG Oral Capsule","SCD"
"8183","Phenytoin","430965","Phenobarbital 25 MG / Phenytoin 75 MG Oral Tablet","SCD"
"8183","Phenytoin","1100449","Pentobarbital Sodium 390 MG/ML / Phenytoin sodium 50 MG/ML Injectable Solution","SCD"
"8183","Phenytoin","1666954","Pentobarbital Sodium 390 MG/ML / Phenytoin sodium 50 MG/ML Injectable Solution [Beuthanasia]","SBD"
"8183","Phenytoin","1100453","Pentobarbital Sodium 390 MG/ML / Phenytoin sodium 50 MG/ML Injectable Solution [Euthasol]","SBD"
"8183","Phenytoin","1549832","Pentobarbital Sodium 390 MG/ML / Phenytoin sodium 50 MG/ML Injectable Solution [Somnasol]","SBD"
"8183","Phenytoin","252040","Phenobarbital 100 MG / Phenytoin 100 MG Oral Tablet","SCD"
